"","Big66","Big68","Big71","Big72","Big77","Big91","Big92","Big94","Big95","Big96","Big97","Big98","Big99","Big00","Big01","Big02","Big03","Big04","Big05","Big06","Big09","Big13","Har66","Har67","Har72","Har77","Har96","Har97","Har98","Har99","Har01","Har02","Har03","Har04","Har05","Har06","Har09","Har15","Pip66","Pip67","Pip68","Pip69","Pip71","Pip72","Pip77","Pip91","Pip92","Pip93","Pip94","Pip95","Pip96","Pip97","Pip98","Pip99","Pip00","Pip01","Pip02","Pip03","Pip04","Pip05","Pip06","Pip07","Pip08","Pip09","Pip13","Sno66","Sno67","Sno68","Sno69","Sno70","Sno71","Sno72","Sno73","Sno74","Sno75","Sno77","Sno78","Sno79","Sno91","Sno92","Sno93","Sno94","Sno95","Sno96","Sno97","Sno98","Sno99","Sno00","Sno01","Sno02","Sno03","Sno04","Sno05","Sno06","Sno07","Sno08","Sno09","Sno13","Opa06","Opa07","Opa08","Opa09","Opa10","Opa11","Opa12","Opa13","Oes06","Oes07","Oes08","Oes09","Oes10","Oes11","Oes12","Oes13","Eif75","Eif07","Eif08","Eif09","Eif10","Eif11","Eif12","Eif13","Hun07","Hun08","Hun09","Hun10","Hun11","Hun12","Hun13","Sen75","Sen07","Sen09","Sen10","Sen11","Sen12","Sen13"
"Sno67",0.861807137377598,0.994378615533954,1,0.983838384236302,0.986036167217786,0.974865050195091,0.98051090578458,0.988516454826932,0.983830114009901,0.99702586859791,0.987129399084309,0.998342749556021,0.98345169703731,0.991592657694884,0.993645031909859,0.993417231183331,0.992961831191335,0.979946808370313,0.95074582341192,0.783148816852926,0.859294117594087,0.982072667039081,0.999913913634589,0.999920590118968,0.999814787097212,0.999248410777919,0.999634843157962,0.999184452948656,0.998075637348676,0.999016192519672,0.998390584179809,0.997631312147743,0.999450452530089,0.99963929854049,0.9989558681001,0.998780153209843,0.998767292117957,0.996764862323596,0.498825372121793,0.77763956108828,0.982072829572299,0.98311067170039,0.98188732688008,0.98432093133094,0.982721674262808,0.616992435007482,0.580630397669494,0.554510756229432,0.732620098758481,0.609913137378659,0.648084712718951,0.517551034363863,0.543450173847824,0.5504379709819,0.700490224326565,0.51203576015205,0.693212041920603,0.560577023722073,0.619892241836555,0.692490994430622,0.553045339004951,0.815012667619904,0.615713347517298,0.815241362338737,0.841354412693411,0.290537183126966,0,0.103713937831478,0.211963719816537,0.424193216875487,0.820592103555165,0.973773459457226,0.985709333406184,0.978399161469715,0.989920415451944,0.986610423440666,0.998233815495942,0.991279434257617,0.996791429739828,0.995324887752136,0.991077937477729,0.98829008210741,0.97409731370022,0.656440745149323,0.545523359285372,0.611746031086824,0.396193637056094,0.548712983476559,0.421439577205582,0.720002418460948,0.265829902594628,0.352301088656865,0.531864661416129,0.445940431767415,0.387079245832966,0.515560220487046,0.457294254370319,0.712707532584522,0.514940502679259,0.736280102567901,0.702139636344821,0.691282956574168,0.742975862373397,0.644322253220782,0.666403721593059,0.924185450736143,0.676665224152416,0.631936369788958,0.903919044514611,0.839031988515841,0.84083780839924,0.94184689474303,0.608202529670439,0.928722809659168,0.738594126657451,0.66486409389377,0.920603017482347,0.818622680077155,0.939168791547442,0.814028160109122,0.664005631939281,0.872884384699745,0.947577105200154,0.855300777952175,0.947372661812364,0.862126448643196,0.902335066923628,0.770708398601583,0.706165752664647,0.886021620337021,0.538140413688957,0.829618309973437,0.96095404255371,0.935129800513457,0.908750896251542,0.946684443263919
"Sno68",0.886210489721768,0.995405165810699,1,0.904929669931623,0.915948318349451,0.960664143731872,0.984127360083926,0.921955709358115,0.915885926436788,0.974652118465179,0.928252690377195,0.984617735058148,0.924735961055832,0.928640597615465,0.95863329855148,0.950719390599523,0.946874220884821,0.931738391254868,0.936168175737547,0.799748893216542,0.882683756181712,0.985126455147735,0.99993141952717,0.999936717763264,0.999853159209882,0.995677158088371,0.997493201419494,0.994415908613908,0.990789641660462,0.994004514365778,0.992628573837691,0.995350019196671,0.995879521270132,0.997289885680554,0.992213241599507,0.990920166150905,0.990825715745827,0.976434748880632,0.563416545295739,0.744426598071167,0.944150078746713,0.901390782541966,0.966206946340156,0.907305818914972,0.899520666781388,0.671616593908238,0.595890880855701,0.619773869463437,0.690713524251931,0.6318181748531,0.602744116523925,0.55430423981333,0.587901900566716,0.510574440241941,0.691942595550795,0.559394086272347,0.649354014519713,0.589972801814577,0.598915467124702,0.736378541508978,0.585201796850301,0.843891569697244,0.63691701187063,0.847007101750966,0.868884839984801,0.3823540909207,0.103713937831478,0,0.110545344851014,0.346455878791484,0.789263385602112,0.973392387604131,0.985778042744447,0.978617943968982,0.989999858863834,0.98723043270456,0.99869934980474,0.99252098934974,0.98283305361304,0.978084624549388,0.952523276842038,0.94994408895987,0.949159249516504,0.612119309519402,0.514892546179367,0.567659968153271,0.380999155302694,0.55918617262552,0.362471529857062,0.681114529633825,0.199598880975075,0.315008991437808,0.477858062139169,0.414160702503834,0.366686773317087,0.492292095270666,0.478384133154158,0.720601731062884,0.587009461842474,0.741662178831508,0.711246535004849,0.699474171592056,0.747730447565601,0.661100371684741,0.680022417709307,0.921234044227282,0.688938412547481,0.650580360911457,0.900827641464811,0.837240678536345,0.838975216966692,0.939236522691049,0.630635241578754,0.925839389956493,0.743772242111144,0.678718851394794,0.917607454624066,0.817772972311747,0.936493435683513,0.813424591608689,0.677978242460661,0.870087788871721,0.945121831845809,0.852938674133387,0.944911477354439,0.859573012557522,0.899243895707721,0.773029915046194,0.714803608290758,0.883025948531133,0.563832356194777,0.828252564583867,0.958946621188599,0.93236544347731,0.90566874451746,0.944203565829161
"Sno69",0.907576680895651,0.996291696670941,1,0.921302138907285,0.92818556052455,0.968283374375842,0.986970377347894,0.910923037991767,0.899017813739306,0.965933247333722,0.915222688016186,0.978891359173137,0.909136901939845,0.911478974120156,0.94642027939409,0.936628690978735,0.93222536241468,0.917881588505708,0.94617154942466,0.823581964463434,0.903650952222096,0.987838475303584,1,1,1,0.995801416673854,0.996948097426483,0.993224713847358,0.988071717242418,0.991895940530255,0.990267565478355,0.994504037527856,0.994358848691579,0.996255660676387,0.989374168223766,0.9876848625556,0.987558961817436,0.968883458886349,0.63196783968456,0.789443597582374,0.954897130768634,0.918914413318423,0.97275394718762,0.922923335297647,0.916785158056276,0.726980909512717,0.5652368298566,0.680960518254972,0.640557274351209,0.597952354805159,0.552078643455588,0.624905434056774,0.649734840839039,0.490426461319383,0.658525921254854,0.625884365156745,0.597668022265736,0.559044187522393,0.570144742936629,0.777387846722513,0.615888994875908,0.870381831015993,0.602458047273162,0.875115940121891,0.893157194666062,0.472380779154292,0.211963719816537,0.110545344851014,0,0.29151552694025,0.766513864184746,0.973594919904123,0.985866999579399,0.978897747032655,0.990129638800518,0.988143715449474,1,0.993695948480472,0.97738618228489,0.972384915693996,0.940507105581687,0.941807711762101,0.941119900026879,0.577498062066442,0.494243101555794,0.553214928720221,0.369759198911684,0.53899155994352,0.25847355597112,0.61443632207369,0.213422816766743,0.311268169218895,0.383870889374191,0.325103826042317,0.272980039914865,0.407672965062972,0.470322028566635,0.684732354418715,0.65425854460635,0.705937449999971,0.67479308874863,0.663891595909376,0.712494415192941,0.625727987896805,0.644279965798172,0.9040922207644,0.653017829515577,0.615556055378844,0.880026657324601,0.808171318424026,0.810089952396964,0.92548372854911,0.596478676808138,0.909535584158441,0.707966660296082,0.642936004601655,0.899819605065777,0.786810341539669,0.922204519200573,0.782082043636971,0.642208258023211,0.844941498790849,0.932441068748981,0.825628503065119,0.932187784358387,0.833069728687874,0.878370778087832,0.738890095883782,0.678870093582399,0.85968246160666,0.53507873931128,0.798714760399881,0.949257778617066,0.917283158123565,0.885839963982215,0.931439768111737
"Sno70",0.941541856022069,0.987454723026813,0.991320519678119,0.886404017202969,0.811257285215313,0.979863181922307,0.99116146623833,0.723374524043799,0.636109910281809,0.842958185980238,0.70294017324727,0.895051403814866,0.662695404092404,0.834000017652649,0.768425950253167,0.73244668282011,0.717464961809492,0.700468613617787,0.963750016599098,0.871417971370022,0.937960472304503,0.992225143341809,0.999545961436955,0.999580326264606,0.999051612495002,0.983954976804498,0.98818318814347,0.974035969198487,0.944750222670031,0.958385837542141,0.95333913411334,0.980849996479938,0.970140563829255,0.980123918911999,0.945058931406758,0.936582613074184,0.935967051600147,0.854354012945312,0.754901774139151,0.863720676287044,0.971729961104699,0.922807892584303,0.982965742795762,0.861233934112412,0.941541856022069,0.82093169115208,0.766822523862505,0.787014780534842,0.752556965457792,0.783527273492181,0.738375112680401,0.748285640005937,0.76079416219238,0.722445729997854,0.801704261992106,0.746720902032862,0.531775144207471,0.767362074743119,0.759638421564903,0.850306722049804,0.767471747685843,0.915008827611233,0.78650220216583,0.920380282344333,0.93206954583012,0.635697027751235,0.424193216875487,0.346455878791484,0.29151552694025,0,0.599369622740507,0.973573242464622,0.985616101907451,0.978654721997511,0.98951052501337,0.984993337446275,0.993825786377592,0.986812629225756,0.891686727462167,0.881334184096085,0.755478969716699,0.800878703971005,0.801097402332568,0.477527580555946,0.724214107501818,0.567781503362167,0.567738097480968,0.714619859177122,0.416429212133993,0.569396495373574,0.442787543698918,0.504836448889335,0.475727089561354,0.488474524022961,0.454523772596355,0.543102841274177,0.612434984271684,0.820081350669837,0.770097372078507,0.828465787732674,0.815630869472346,0.807784889680381,0.83238181646361,0.795591203580404,0.802878568089074,0.934292960238457,0.806650978705108,0.791580512312914,0.918404651427459,0.879170406722491,0.880185744827301,0.947930349673643,0.784215455923379,0.937712343915702,0.827798524383531,0.802513229625677,0.931632752909241,0.868083452396177,0.945804616007392,0.865681980717494,0.802216931331312,0.899217188134266,0.95124807438491,0.88853114802769,0.95147694127285,0.892606486557586,0.918585074849296,0.844579852599475,0.817550171681127,0.907617452437314,0.753985469311564,0.873416171576256,0.963739265141375,0.942638568490202,0.923071600952118,0.951824753807456
"Sno71",0.97869170514816,0.990994869811147,0.996887005565377,0.957832667275722,0.909808293966969,0.99275095172772,0.996887583723539,0.530278445595222,0.804545154859367,0.421589513333694,0.603812637469196,0.545348971238767,0.761519165045426,0.891606327519762,0.626679490594001,0.706484770962402,0.633549926806271,0.653049572752275,0.985780211104639,0.943839111719791,0.976931525794497,0.997132327494162,0.994891961396758,0.995252336798924,0.990116158054333,0.978171328591914,0.936476247028593,0.866620760775346,0.728764531672565,0.783457137599002,0.764845047238433,0.902265410928529,0.837928837209402,0.8884936784467,0.725175340757209,0.693760997362683,0.688317713932595,0.448249728570502,0.902915609077628,0.949027102171518,0.989796248403319,0.971689481676189,0.993868364188687,0.948053592987599,0.97970638585539,0.932057487115606,0.822122496449683,0.917352425330941,0.615239804584618,0.791619728140018,0.762701608262532,0.901692865436108,0.904479271194758,0.847442394837179,0.684195323110464,0.898399642147331,0.693027903176747,0.871006661139599,0.79034282507184,0.941517731225058,0.892189299663559,0.967725471007144,0.845792612398172,0.970722794567884,0.975097154983705,0.90681309536877,0.820592103555165,0.789263385602112,0.766513864184746,0.599369622740507,0,0.977002732868768,0.981500053008946,0.971976684326405,0.984667095246214,0.968011181143937,0.963819787108845,0.955793835830297,0.537039099452184,0.512995952066057,0.842590089294224,0.605687449609903,0.445075934520172,0.734828263865446,0.846641375059795,0.79517585537803,0.654402436703912,0.693734984048412,0.664829585869376,0.564215583420829,0.718869329021241,0.64808845445995,0.581012590536894,0.671756531918779,0.724388195996886,0.731746999866056,0.548835595264567,0.687713963148055,0.911217144251009,0.613704327102117,0.675474642954958,0.698539855547324,0.604298952306722,0.756184015783652,0.726912023791916,0.763778234821308,0.713454182146101,0.771630983382738,0.728956805916319,0.651485280278976,0.653150831613256,0.800653171349515,0.797716309695215,0.772595233549778,0.625856767040549,0.731622476826996,0.757103025840827,0.634057545143935,0.794593446874815,0.630456825933623,0.741474297895943,0.686788261824861,0.81425812651901,0.667316109320683,0.813757018096771,0.674557231401136,0.726510825311626,0.601189445811402,0.69640445377531,0.703262105704499,0.86051664593568,0.644441829040971,0.849879505251625,0.785789919702037,0.736646801346988,0.81207891847932
"Sno72",1,0.998516506645116,0.999435970254849,0.998964739521064,0.994895890768848,0.99979884105593,0.999886009891768,0.998915951681921,0.999690991721203,0.999968989407554,0.992006683729096,0.939206527494647,0.989613579291781,0.988467180475004,0.97763891846376,0.996775629321468,0.990337229039411,0.993780688691189,0.999984159953752,0.999836165757503,1,0.999976071752627,0.181893059021385,0.220939153890116,0.276530965979702,0.201684105559076,0.61897975075376,0.91058121174605,0.90858075768306,0.898513285248254,0.930720649818203,0.913263273989931,0.964140131558671,0.955488591297644,0.939153516781909,0.995577130366018,0.988284936236173,1,1,0.998965600044326,0.998961668253002,0.998963398079813,0.998862463148128,0.998965695569724,0.998962726054711,1,1,0.999970782757473,0.99993575608762,0.999939055957124,1,1,0.999985442827813,1,0.999978663718474,0.999912631008826,0.998395297100406,0.999983790284469,0.999977812879285,0.999912443083477,0.999985475494612,0.999991647799041,1,1,1,0.973948204737829,0.973773459457226,0.973392387604131,0.973594919904123,0.973573242464622,0.977002732868768,0,0.105738602565179,0.278072075773741,0.0309530142940802,0.757815557205782,0.985775923379573,0.979843922924536,0.910162434938176,0.917463240314578,0.928609954751818,0.916059325427437,0.948711722890676,0.999577993064091,0.999661588566446,0.999365733096146,0.977162379905757,0.991670184994731,0.974640584378622,0.977019122470479,0.973840193313756,0.974892455351634,0.974528260378643,0.975211163607791,0.971684121321029,0.975529651184514,0.974907262831886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999126618668865,0.999710338340458,1,1,1,1
"Sno73",1,0.998789457994949,0.999539792785646,0.999879248928334,0.99655077532376,0.999862617691589,0.999906992194578,0.999802153705146,0.999880771553745,0.999974155690944,0.994127768030536,0.94862435229187,0.991809840602477,0.990548999303478,0.981562153519396,0.997345281304607,0.99205273089704,0.995234121310587,0.999987052030937,0.999881346839632,1,0.999980465816837,0.0770681851776249,0.117512451204738,0.363956192482757,0.291648221927106,0.640481078378726,0.919106381218478,0.92086310635395,0.910501787938638,0.939468976466082,0.920071973619206,0.967817724411385,0.95917535115932,0.947107588904756,0.996181890832176,0.989891373575176,1,1,0.999879330889784,0.999878956605943,0.999879121211205,0.999878929128138,0.999879339989744,0.999879057251274,1,1,0.999976122951802,0.999947175051797,0.999950086047628,1,1,0.999988095856422,1,0.999982479191407,0.999928557789628,0.99868252014751,0.99998673556614,0.999981822614322,0.999928432183671,0.999988117710198,0.999993177526845,1,1,1,0.9856928364811,0.985709333406184,0.985778042744447,0.985866999579399,0.985616101907451,0.981500053008946,0.105738602565179,0,0.369058230892017,0.0797327539735694,0.797958905973602,0.98830443554282,0.983524391445274,0.924145356257148,0.931084458215988,0.94114386335371,0.930966551554192,0.957404635058168,0.999847468654553,0.999865009233967,0.999480306816231,0.986026461700353,0.993198632003581,0.985864983189893,0.98708317812984,0.985901652116489,0.986108108901947,0.985572991156628,0.986253675939353,0.983430712020234,0.986411230083861,0.986006699069238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999880297631602,0.999886533606537,1,1,1,1
"Sno74",1,0.99737533669509,0.999001681378731,1,0.992835345628234,0.99996462673964,0.999852221040359,0.99983073395272,1,1,0.988005744202959,0.905968172926346,0.982945743892283,0.979951533770495,0.962607956676833,0.994562088499226,0.983516171250202,0.990292892164161,1,1,1,1,0.434695621953167,0.467275656345708,0.0743201673434231,0.173591849064894,0.669498939662296,0.889665389101278,0.872476426514436,0.863292039868016,0.905787874267821,0.897603717251802,0.954005015717134,0.946103086577359,0.914303185432587,0.993632253166195,0.983108837913341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997295790972957,0.999971653242699,1,0.999846174968959,0.999974572617774,1,1,1,1,0.977958378004922,0.978399161469715,0.978617943968982,0.978897747032655,0.978654721997511,0.971976684326405,0.278072075773741,0.369058230892017,0,0.300225733634311,0.60806673001795,0.975606781314795,0.96459139648909,0.860618195003646,0.872189032859242,0.878958173853482,0.86306469034509,0.915548151059108,0.999927700497183,0.999967106541461,0.998929150956434,0.979030161422224,0.985944924888701,0.979155178325734,0.982373514798213,0.979025667012669,0.979365040740039,0.978785132702244,0.979807227732396,0.973833011541204,0.980199279507131,0.979244156079531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Sno75",1,0.998582467604955,0.999461061708434,1,0.99593019063381,0.999980898040926,0.999910189419715,0.999904713467735,1,1,0.993300131659047,0.941422541068859,0.990584091726865,0.988968647621961,0.978738065818682,0.996938589865496,0.990787792292221,0.994576589844128,1,0.999985074460977,1,1,0.153112468754484,0.192802130569351,0.295959196236205,0.222044502034784,0.62361364845677,0.912462581847474,0.911298398738815,0.900814918167506,0.932399615362456,0.914743687105648,0.964525611444034,0.955937587132436,0.940395664132923,0.995111650538492,0.98804952329256,0.999251632367544,1,1,1,1,0.999822779874883,1,0.999822999451298,0.999986002654613,1,1,1,1,1,1,1,1,1,1,0.998500080993299,0.999984500522253,1,0.999892915834425,0.999944451137067,1,1,1,1,0.989896741381596,0.989920415451944,0.989999858863834,0.990129638800518,0.98951052501337,0.984667095246214,0.0309530142940802,0.0797327539735694,0.300225733634311,0,0.766666666666667,0.985566448801743,0.980732188092284,0.912753772159822,0.920637012722844,0.930861215893865,0.919583563625472,0.950079078501921,0.999960069545725,0.999982023639581,0.999393334786417,0.990081529219077,0.992209029455111,0.990070146280227,0.991134330680759,0.990013905838755,0.99028626446942,0.989596922464805,0.990348650959174,0.987129844006053,0.990511053940932,0.990089227253225,1,1,0.999918817686566,0.999964675730916,0.999896360289429,1,1,1,1,1,1,0.999758462334542,1,1,1,1,1,0.999727631758137,1,1,1,1,1,1,1,0.999783078931509,1,0.999782864138278,1,1,1,1,1,0.999867984788808,1,1,1,1,1
"Sno77",1,0.989322085930513,0.995926680244399,1,0.970759568848958,0.999855965832639,0.999321251046982,0.999458154633806,1,1,0.960037430984679,0.797324792058268,0.939425801563348,0.927376572976763,0.886038203893145,0.982292883167573,0.945220700186401,0.967310831641817,1,0.999902337782582,1,1,0.823276430068883,0.836063387638077,0.648995907490244,0.70400096312051,0.907285005574746,0.855438985798782,0.788455362438878,0.792059783244252,0.852020809557798,0.874666347594984,0.936107348741634,0.931851836566831,0.856573997733414,0.988278836191265,0.969667694606981,0.998947063568247,1,1,1,1,0.998663637578511,1,0.998676022772408,0.999898137816002,1,1,1,1,1,1,1,1,1,1,0.990639847417421,0.999893391601072,1,0.99923703446509,0.999614781290208,1,1,1,1,0.986189581288867,0.986610423440666,0.98723043270456,0.988143715449474,0.984993337446275,0.968011181143937,0.757815557205782,0.797958905973602,0.60806673001795,0.766666666666667,0,0.916802610114193,0.862801004431906,0.695715816160439,0.712851108196698,0.616496789486645,0.621429160824612,0.766655002966637,0.999743671887033,0.999875906499619,0.995987697084914,0.987897477193738,0.987950168259956,0.988048677194435,0.993006892496918,0.98750737406835,0.989182377064719,0.985841869352545,0.989592973229527,0.971415287943795,0.990474740939114,0.988183762821408,1,1,0.999512749666891,0.999779547901521,0.999350760317836,1,1,1,1,1,1,0.999032357773504,1,1,1,1,1,0.998367346938775,1,1,1,1,1,1,1,0.999355242935128,1,0.99935334160149,1,1,1,1,1,0.999083690508993,1,1,1,1,1
"Sno78",1,0.966723513996922,0.987201077803974,1,0.921647733305022,0.999550035804081,0.99893947918414,0.998943388102401,1,1,0.917414626997144,0.945976321696456,0.860810152751015,0.826913248507684,0.869663345053742,0.964975735979422,0.887238118100293,0.931650196856423,1,1,1,1,0.963641930422136,0.969610591533369,0.87222523010287,0.894525139664805,0.969355278790577,0.956996796184812,0.84262800850134,0.879760137228862,0.867701475106878,0.957142208073117,0.913998144725035,0.94321561791282,0.839092289597148,0.8312680235618,0.811130818070837,0.926171666957273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98053460123238,0.99972589257902,1,1,1,1,1,1,1,0.999490068095562,0.998233815495942,0.99869934980474,1,0.993825786377592,0.963819787108845,0.985775923379573,0.98830443554282,0.975606781314795,0.985566448801743,0.916802610114193,0,0.724949803339109,0.696400707709107,0.883245002978641,0.721077795082838,0.823843750236005,0.884167680127075,0.999739082696662,1,1,1,1,0.99687708227285,0.999970000357212,0.999719964609018,1,0.992093880442552,1,0.965302309686571,1,0.996872002612522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Sno79",1,0.865015354503425,0.946076344543777,1,0.781712775816852,0.998154414355946,0.992025439115175,0.998403355425469,1,1,0.866857539513704,0.916903143628716,0.741254055573166,0.658941277436012,0.750376226248937,0.945775992313098,0.819048032616814,0.887992652957368,1,1,1,1,0.985896283357249,0.987001507825092,0.969255785036449,0.974847782505981,0.992904624830345,0.984041079160103,0.961676565861598,0.971156487436262,0.968109091104316,0.988632114452283,0.979649940136096,0.986717502048378,0.960758872534725,0.985510531178819,0.961329433075854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964175272748589,0.999377921959231,1,0.995634250000313,0.999410615795608,1,1,1,1,0.98709126595851,0.991279434257617,0.99252098934974,0.993695948480472,0.986812629225756,0.955793835830297,0.979843922924536,0.983524391445274,0.96459139648909,0.980732188092284,0.862801004431906,0.724949803339109,0,0.913393897850375,0.906999658092207,0.712598831829923,0.825641044628766,0.827110374017891,0.998914112168391,0.999260717357362,0.990589411457307,0.99414017107023,0.992852656670605,0.991164383493355,0.998095769990847,0.993801812884428,0.995043479644607,0.985963998968894,0.995908375378761,0.943444222601316,0.996476474777163,0.99139420437671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Sno91",1,0.993401226438855,0.997486474286703,1,0.982351625851839,0.995256707645119,0.997890166074392,0.612890509255399,0.840493703875197,0.270125823679385,0.672985595078001,0.238347582472234,0.796570722947735,0.895636073763558,0.629096666424666,0.752759923335524,0.685442175633285,0.713241250457528,0.994262347049354,0.996893079430185,1,1,0.909629537513374,0.918701889947609,0.796482572379499,0.825663582862978,0.852542525855007,0.712776876767832,0.391995435100853,0.506984125095476,0.468126296986916,0.777816785965398,0.658701407361587,0.739930381184573,0.407146446367528,0.468809663910309,0.448887702493653,0.240617903781617,1,1,1,1,1,1,1,0.997292073419688,0.995867021346352,0.999683914956371,0.968468332139821,0.999311880063441,0.977690201870138,0.992313277938136,0.99495657823362,0.983897295356235,0.993717686392909,0.995593755212899,0.887365881750716,0.997986932608854,0.989086113724502,0.998958454521173,0.999629972830591,1,1,0.999182630235523,1,0.998813462521328,0.996791429739828,0.98283305361304,0.97738618228489,0.891686727462167,0.537039099452184,0.910162434938176,0.924145356257148,0.860618195003646,0.912753772159822,0.695715816160439,0.696400707709107,0.913393897850375,0,0.10547222018253,0.580292242730036,0.377285049287547,0.371961231493546,0.873335503895337,0.985509323317936,0.921753480682561,0.980770923388701,0.994102220724877,0.968991993399298,0.903410848614797,0.983828068182211,0.99183807604226,0.958832139784507,0.994312365604772,0.986605411539863,0.99916682658828,0.997722818715047,1,1,0.999669282167349,1,0.997833191512429,1,1,0.999848866653089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999413436562443,1,1,1,1,1
"Sno92",1,0.992816129700307,0.99726302636564,0.995127704358361,0.976079369111576,0.993957953045805,0.997554631355067,0.581848981066105,0.826131381028012,0.23006391009224,0.644993338886831,0.146865301767679,0.778309413794167,0.887332315827137,0.603793447485339,0.735015792806337,0.662333896708588,0.68970972815652,0.993701895868501,0.995921253244377,1,0.99988517606567,0.930259270554031,0.935109020534049,0.866970020267389,0.885366834555537,0.863713468523219,0.716413272723926,0.427412238330779,0.538741611926769,0.500975321415885,0.79260353640367,0.675595971438018,0.759113140751951,0.428855112654306,0.494923113241616,0.474614146836977,0.200817671509888,1,0.995147027008007,0.995057737547605,0.995097339155841,0.995051074995866,0.995149164512732,0.995082014179031,0.99705836802678,0.995529195268709,0.99951973522133,0.965886590054178,0.998982220439879,0.975933586661089,0.99165999571106,0.994465924471994,0.982563254680263,0.993150857909042,0.994818048907833,0.878800630792562,0.997820879022461,0.988113030404041,0.999058559186966,0.999599246329197,0.999960404165686,1,0.999110870731022,1,0.999648497824194,0.995324887752136,0.978084624549388,0.972384915693996,0.881334184096085,0.512995952066057,0.917463240314578,0.931084458215988,0.872189032859242,0.920637012722844,0.712851108196698,0.883245002978641,0.906999658092207,0.10547222018253,0,0.55111178681256,0.337258846895861,0.334776977119226,0.861804285285476,0.982844989870774,0.916317188981506,0.980183937439705,0.993698803965882,0.966854568072152,0.898528873919674,0.979932841553825,0.991924748475645,0.956289164670882,0.994560629558022,0.986454536514757,0.999832997442284,0.998323687527297,1,1,0.999644965149426,1,0.997667864451214,1,1,0.999837055837455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995346102575345,0.998913520858973,1,1,1,1
"Sno93",0.997864780701342,0.973274886091513,0.990587527487841,0.999109810260463,0.939012819209804,0.98024080401637,0.990731617869002,0.742181348923653,0.626745845537784,0.843204344753904,0.646577237531686,0.640967901626032,0.551885752944964,0.691522098366486,0.589079756712233,0.703909936916976,0.622496277890153,0.651257347956521,0.978661179754417,0.988694850877136,0.997936274699439,0.997525581238476,0.939091701797052,0.94371633274654,0.872297262894017,0.894100125025602,0.958544729551091,0.908721564200464,0.791861026298401,0.839925357057012,0.82424726140078,0.935116087424752,0.889453701309658,0.923579913672257,0.787418071222095,0.897107473538969,0.874553556152172,0.786792651086872,0.998117180269377,0.997078449011078,0.999066180955288,0.999091234549941,0.999061870433822,0.999122620378586,0.999081652913079,0.988566847362434,0.98546242793367,0.996580484137145,0.916575284414483,0.995584442987908,0.933758057143495,0.972202419118765,0.981439910203366,0.946820451292133,0.981339549040249,0.982896417542313,0.690643123887665,0.991895094831337,0.965498003559749,0.995477441723,0.997046670610403,0.997882727579463,0.998375110383464,0.994928715599023,0.997885475808593,0.997441972842592,0.991077937477729,0.952523276842038,0.940507105581687,0.755478969716699,0.842590089294224,0.928609954751818,0.94114386335371,0.878958173853482,0.930861215893865,0.616496789486645,0.721077795082838,0.712598831829923,0.580292242730036,0.55111178681256,0,0.290872519176237,0.463003253111876,0.665802800648581,0.951353838414743,0.767998384933446,0.951166188513446,0.984166406827911,0.927975564086618,0.864492365455276,0.958783103856612,0.980543759275971,0.91227141888302,0.987423835722809,0.968628766413007,0.998855481553529,0.995504206131153,0.998644010161633,0.998067350031114,0.997864440608494,0.998611715519514,0.992640126662284,0.998741205526901,0.998448415217271,0.998077449282878,0.999520664399692,0.998537091496403,0.998416116132027,0.999411673894933,0.999104688787787,0.999112469089489,0.999621598380061,0.998356605774663,0.999546044700663,0.998726684688133,0.998503982341355,0.999500885344281,0.999019437914535,0.999605915934002,0.999000900994119,0.998501608377308,0.999257473791489,0.999655624033356,0.999176247758052,0.999654398873844,0.999207283124172,0.999403444151872,0.998836911512864,0.998623923288161,0.999320980636819,0.99558414454127,0.998679803528993,0.999737645129704,0.999582524030971,0.999437030698054,0.999650280747208
